URL,RESPONSE,DESCRIPTION
http://www.example.navy,,"HTTPConnectionPool(host='www.example.navy', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.network,,"HTTPConnectionPool(host='www.example.network', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9AC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.new,,"HTTPConnectionPool(host='www.example.new', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9D30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.news,,"HTTPConnectionPool(host='www.example.news', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9AC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ngo,,"HTTPConnectionPool(host='www.example.ngo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9D30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ninja,,"HTTPConnectionPool(host='www.example.ninja', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9AC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.now,,"HTTPConnectionPool(host='www.example.now', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9D30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.observer,,"HTTPConnectionPool(host='www.example.observer', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.off,,"HTTPConnectionPool(host='www.example.off', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1668>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.one,,"HTTPConnectionPool(host='www.example.one', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ong,,"HTTPConnectionPool(host='www.example.ong', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1EF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.onl,,"HTTPConnectionPool(host='www.example.onl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E11D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.online,,"HTTPConnectionPool(host='www.example.online', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ooo,,"HTTPConnectionPool(host='www.example.ooo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14E0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.open,,"HTTPConnectionPool(host='www.example.open', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1080>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.organic,,"HTTPConnectionPool(host='www.example.organic', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1D68>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.origins,,"HTTPConnectionPool(host='www.example.origins', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1F28>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.page,,"HTTPConnectionPool(host='www.example.page', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1FD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.partners,,"HTTPConnectionPool(host='www.example.partners', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E16D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.parts,,"HTTPConnectionPool(host='www.example.parts', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E17B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.party,,"HTTPConnectionPool(host='www.example.party', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1240>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pay,,"HTTPConnectionPool(host='www.example.pay', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pet,,"HTTPConnectionPool(host='www.example.pet', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1B00>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pharmacy,,"HTTPConnectionPool(host='www.example.pharmacy', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1E48>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.phone,,"HTTPConnectionPool(host='www.example.phone', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1FD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.photo,,"HTTPConnectionPool(host='www.example.photo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E12E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.photography,,"HTTPConnectionPool(host='www.example.photography', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E17B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.photos,,"HTTPConnectionPool(host='www.example.photos', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E11D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.physio,,"HTTPConnectionPool(host='www.example.physio', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pics,,"HTTPConnectionPool(host='www.example.pics', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1C18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pictures,,"HTTPConnectionPool(host='www.example.pictures', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pid,,"HTTPConnectionPool(host='www.example.pid', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1CF8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pin,,"HTTPConnectionPool(host='www.example.pin', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1898>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pink,,"HTTPConnectionPool(host='www.example.pink', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E11D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.pizza,,"HTTPConnectionPool(host='www.example.pizza', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.place,,"HTTPConnectionPool(host='www.example.place', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1C18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.plumbing,,"HTTPConnectionPool(host='www.example.plumbing', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E11D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.plus,,"HTTPConnectionPool(host='www.example.plus', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291114518>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.poker,,"HTTPConnectionPool(host='www.example.poker', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1CF8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.porn,,"HTTPConnectionPool(host='www.example.porn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E14A8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.post,,"HTTPConnectionPool(host='www.example.post', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.press,,"HTTPConnectionPool(host='www.example.press', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E16D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.prime,,"HTTPConnectionPool(host='www.example.prime', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
